Usuario,Cod. Grupo,Programa,Grupo de Usuários e descrição
01-galletti,1,btb010aa,1      001 - Matriz
01-galletti,1,btb100aa,1      001 - Matriz
01-galletti,1,cc0504,1      001 - Matriz
01-galletti,1,cc0504a,1      001 - Matriz
01-galletti,1,cc0504b,1      001 - Matriz
01-galletti,1,cc0504c,1      001 - Matriz
01-galletti,1,cc0504d,1      001 - Matriz
01-galletti,1,cd0030,1      001 - Matriz
01-galletti,1,cd0181,1      001 - Matriz
01-galletti,1,cd0182,1      001 - Matriz
01-galletti,1,cd0330,1      001 - Matriz
01-galletti,1,CD0999,1      001 - Matriz
01-galletti,1,ce0206,1      001 - Matriz
01-galletti,1,ce0419,1      001 - Matriz
01-galletti,1,crm3001,1      001 - Matriz
01-galletti,1,ecd1017,1      001 - Matriz
01-galletti,1,ees3001,1      001 - Matriz
01-galletti,1,esacr3012,1      001 - Matriz
01-galletti,1,eslf003,1      001 - Matriz
01-galletti,1,espd4050,1      001 - Matriz
01-galletti,1,html-for.forecast,1      001 - Matriz
01-galletti,1,html-rmf.recMuniFix,1      001 - Matriz
01-galletti,1,spre102,1      001 - Matriz
01-galletti,1,Z01UN006,1      001 - Matriz
01-galletti,1,z02un007,1      001 - Matriz
01-GIL,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-GIL,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-GIL,1,bas_pais,1      001 - Matriz
01-GIL,1,bas_palavra_chave,1      001 - Matriz
01-GIL,1,BL3000,1      001 - Matriz
01-GIL,1,btb010aa,1      001 - Matriz
01-GIL,1,btb100aa,1      001 - Matriz
01-GIL,1,cc0504,1      001 - Matriz
01-GIL,1,cc0504a,1      001 - Matriz
01-GIL,1,cc0504b,1      001 - Matriz
01-GIL,1,cc0504c,1      001 - Matriz
01-GIL,1,cc0504d,1      001 - Matriz
01-GIL,1,cd0030,1      001 - Matriz
01-GIL,1,cd0181,1      001 - Matriz
01-GIL,1,cd0182,1      001 - Matriz
01-GIL,1,cd0330,1      001 - Matriz
01-GIL,1,CD0999,1      001 - Matriz
01-GIL,1,ce0206,1      001 - Matriz
01-GIL,1,ce0419,1      001 - Matriz
01-GIL,1,crm3001,1      001 - Matriz
01-GIL,1,ecd1017,1      001 - Matriz
01-GIL,1,ees3001,1      001 - Matriz
01-GIL,1,esacr3012,1      001 - Matriz
01-GIL,1,eslf003,1      001 - Matriz
01-GIL,1,espd4050,1      001 - Matriz
01-GIL,1,html-for.forecast,1      001 - Matriz
01-GIL,1,html-rmf.recMuniFix,1      001 - Matriz
01-GIL,1,spre102,1      001 - Matriz
01-GIL,1,Z01UN006,1      001 - Matriz
01-GIL,1,z02un007,1      001 - Matriz
01-gilberto,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-gilberto,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-gilberto,1,bas_pais,1      001 - Matriz
01-gilberto,1,bas_palavra_chave,1      001 - Matriz
01-gilberto,1,BL3000,1      001 - Matriz
01-gilberto,1,btb010aa,1      001 - Matriz
01-gilberto,1,btb100aa,1      001 - Matriz
01-gilberto,1,cc0504,1      001 - Matriz
01-gilberto,1,cc0504a,1      001 - Matriz
01-gilberto,1,cc0504b,1      001 - Matriz
01-gilberto,1,cc0504c,1      001 - Matriz
01-gilberto,1,cc0504d,1      001 - Matriz
01-gilberto,1,cd0030,1      001 - Matriz
01-gilberto,1,cd0181,1      001 - Matriz
01-gilberto,1,cd0182,1      001 - Matriz
01-gilberto,1,cd0330,1      001 - Matriz
01-gilberto,1,CD0999,1      001 - Matriz
01-gilberto,1,ce0206,1      001 - Matriz
01-gilberto,1,ce0419,1      001 - Matriz
01-gilberto,1,crm3001,1      001 - Matriz
01-gilberto,1,ecd1017,1      001 - Matriz
01-gilberto,1,ees3001,1      001 - Matriz
01-gilberto,1,esacr3012,1      001 - Matriz
01-gilberto,1,eslf003,1      001 - Matriz
01-gilberto,1,espd4050,1      001 - Matriz
01-gilberto,1,html-for.forecast,1      001 - Matriz
01-gilberto,1,html-rmf.recMuniFix,1      001 - Matriz
01-gilberto,1,spre102,1      001 - Matriz
01-gilberto,1,Z01UN006,1      001 - Matriz
01-gilberto,1,z02un007,1      001 - Matriz
01-gilmar,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-gilmar,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-gilmar,1,bas_pais,1      001 - Matriz
01-gilmar,1,bas_palavra_chave,1      001 - Matriz
01-gilmar,1,BL3000,1      001 - Matriz
01-gilmar,1,btb010aa,1      001 - Matriz
01-gilmar,1,btb100aa,1      001 - Matriz
01-gilmar,1,cc0504,1      001 - Matriz
01-gilmar,1,cc0504a,1      001 - Matriz
01-gilmar,1,cc0504b,1      001 - Matriz
01-gilmar,1,cc0504c,1      001 - Matriz
01-gilmar,1,cc0504d,1      001 - Matriz
01-gilmar,1,cd0030,1      001 - Matriz
01-gilmar,1,cd0181,1      001 - Matriz
01-gilmar,1,cd0182,1      001 - Matriz
01-gilmar,1,cd0330,1      001 - Matriz
01-gilmar,1,CD0999,1      001 - Matriz
01-gilmar,1,ce0206,1      001 - Matriz
01-gilmar,1,ce0419,1      001 - Matriz
01-gilmar,1,crm3001,1      001 - Matriz
01-gilmar,1,ecd1017,1      001 - Matriz
01-gilmar,1,ees3001,1      001 - Matriz
01-gilmar,1,esacr3012,1      001 - Matriz
01-gilmar,1,eslf003,1      001 - Matriz
01-gilmar,1,espd4050,1      001 - Matriz
01-gilmar,1,html-for.forecast,1      001 - Matriz
01-gilmar,1,html-rmf.recMuniFix,1      001 - Matriz
01-gilmar,1,spre102,1      001 - Matriz
01-gilmar,1,Z01UN006,1      001 - Matriz
01-gilmar,1,z02un007,1      001 - Matriz
01-GODOI,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-GODOI,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-GODOI,1,bas_pais,1      001 - Matriz
01-GODOI,1,bas_palavra_chave,1      001 - Matriz
01-GODOI,1,BL3000,1      001 - Matriz
01-GODOI,1,btb010aa,1      001 - Matriz
01-GODOI,1,btb100aa,1      001 - Matriz
01-GODOI,1,cc0504,1      001 - Matriz
01-GODOI,1,cc0504a,1      001 - Matriz
01-GODOI,1,cc0504b,1      001 - Matriz
01-GODOI,1,cc0504c,1      001 - Matriz
01-GODOI,1,cc0504d,1      001 - Matriz
01-GODOI,1,cd0030,1      001 - Matriz
01-GODOI,1,cd0181,1      001 - Matriz
01-GODOI,1,cd0182,1      001 - Matriz
01-GODOI,1,cd0330,1      001 - Matriz
01-GODOI,1,CD0999,1      001 - Matriz
01-GODOI,1,ce0206,1      001 - Matriz
01-GODOI,1,ce0419,1      001 - Matriz
01-GODOI,1,crm3001,1      001 - Matriz
01-GODOI,1,ecd1017,1      001 - Matriz
01-GODOI,1,ees3001,1      001 - Matriz
01-GODOI,1,esacr3012,1      001 - Matriz
01-GODOI,1,eslf003,1      001 - Matriz
01-GODOI,1,espd4050,1      001 - Matriz
01-GODOI,1,html-for.forecast,1      001 - Matriz
01-GODOI,1,html-rmf.recMuniFix,1      001 - Matriz
01-GODOI,1,spre102,1      001 - Matriz
01-GODOI,1,Z01UN006,1      001 - Matriz
01-GODOI,1,z02un007,1      001 - Matriz
01-godynho,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-godynho,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-godynho,1,bas_pais,1      001 - Matriz
01-godynho,1,bas_palavra_chave,1      001 - Matriz
01-godynho,1,BL3000,1      001 - Matriz
01-godynho,1,btb010aa,1      001 - Matriz
01-godynho,1,btb100aa,1      001 - Matriz
01-godynho,1,cc0504,1      001 - Matriz
01-godynho,1,cc0504a,1      001 - Matriz
01-godynho,1,cc0504b,1      001 - Matriz
01-godynho,1,cc0504c,1      001 - Matriz
01-godynho,1,cc0504d,1      001 - Matriz
01-godynho,1,cd0030,1      001 - Matriz
01-godynho,1,cd0181,1      001 - Matriz
01-godynho,1,cd0182,1      001 - Matriz
01-godynho,1,cd0330,1      001 - Matriz
01-godynho,1,CD0999,1      001 - Matriz
01-godynho,1,ce0206,1      001 - Matriz
01-godynho,1,ce0419,1      001 - Matriz
01-godynho,1,crm3001,1      001 - Matriz
01-godynho,1,ecd1017,1      001 - Matriz
01-godynho,1,ees3001,1      001 - Matriz
01-godynho,1,esacr3012,1      001 - Matriz
01-godynho,1,eslf003,1      001 - Matriz
01-godynho,1,espd4050,1      001 - Matriz
01-godynho,1,html-for.forecast,1      001 - Matriz
01-godynho,1,html-rmf.recMuniFix,1      001 - Matriz
01-godynho,1,spre102,1      001 - Matriz
01-godynho,1,Z01UN006,1      001 - Matriz
01-godynho,1,z02un007,1      001 - Matriz
01-GOES,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-GOES,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-GOES,1,bas_pais,1      001 - Matriz
01-GOES,1,bas_palavra_chave,1      001 - Matriz
01-GOES,1,BL3000,1      001 - Matriz
01-GOES,1,btb010aa,1      001 - Matriz
01-GOES,1,btb100aa,1      001 - Matriz
01-GOES,1,cc0504,1      001 - Matriz
01-GOES,1,cc0504a,1      001 - Matriz
01-GOES,1,cc0504b,1      001 - Matriz
01-GOES,1,cc0504c,1      001 - Matriz
01-GOES,1,cc0504d,1      001 - Matriz
01-GOES,1,cd0030,1      001 - Matriz
01-GOES,1,cd0181,1      001 - Matriz
01-GOES,1,cd0182,1      001 - Matriz
01-GOES,1,cd0330,1      001 - Matriz
01-GOES,1,CD0999,1      001 - Matriz
01-GOES,1,ce0206,1      001 - Matriz
01-GOES,1,ce0419,1      001 - Matriz
01-GOES,1,crm3001,1      001 - Matriz
01-GOES,1,ecd1017,1      001 - Matriz
01-GOES,1,ees3001,1      001 - Matriz
01-GOES,1,esacr3012,1      001 - Matriz
01-GOES,1,eslf003,1      001 - Matriz
01-GOES,1,espd4050,1      001 - Matriz
01-GOES,1,html-for.forecast,1      001 - Matriz
01-GOES,1,html-rmf.recMuniFix,1      001 - Matriz
01-GOES,1,spre102,1      001 - Matriz
01-GOES,1,Z01UN006,1      001 - Matriz
01-GOES,1,z02un007,1      001 - Matriz
01-graziele,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-graziele,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-graziele,1,bas_pais,1      001 - Matriz
01-graziele,1,bas_palavra_chave,1      001 - Matriz
01-graziele,1,BL3000,1      001 - Matriz
01-graziele,1,btb010aa,1      001 - Matriz
01-graziele,1,btb100aa,1      001 - Matriz
01-graziele,1,cc0504,1      001 - Matriz
01-graziele,1,cc0504a,1      001 - Matriz
01-graziele,1,cc0504b,1      001 - Matriz
01-graziele,1,cc0504c,1      001 - Matriz
01-graziele,1,cc0504d,1      001 - Matriz
01-graziele,1,cd0030,1      001 - Matriz
01-graziele,1,cd0181,1      001 - Matriz
01-graziele,1,cd0182,1      001 - Matriz
01-graziele,1,cd0330,1      001 - Matriz
01-graziele,1,CD0999,1      001 - Matriz
01-graziele,1,ce0206,1      001 - Matriz
01-graziele,1,ce0419,1      001 - Matriz
01-graziele,1,crm3001,1      001 - Matriz
01-graziele,1,ecd1017,1      001 - Matriz
01-graziele,1,ees3001,1      001 - Matriz
01-graziele,1,esacr3012,1      001 - Matriz
01-graziele,1,eslf003,1      001 - Matriz
01-graziele,1,espd4050,1      001 - Matriz
01-graziele,1,html-for.forecast,1      001 - Matriz
01-graziele,1,html-rmf.recMuniFix,1      001 - Matriz
01-graziele,1,spre102,1      001 - Matriz
01-graziele,1,Z01UN006,1      001 - Matriz
01-graziele,1,z02un007,1      001 - Matriz
01-gund,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-gund,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-gund,1,bas_pais,1      001 - Matriz
01-gund,1,bas_palavra_chave,1      001 - Matriz
01-gund,1,BL3000,1      001 - Matriz
01-gund,1,btb010aa,1      001 - Matriz
01-gund,1,btb100aa,1      001 - Matriz
01-gund,1,cc0504,1      001 - Matriz
01-gund,1,cc0504a,1      001 - Matriz
01-gund,1,cc0504b,1      001 - Matriz
01-gund,1,cc0504c,1      001 - Matriz
01-gund,1,cc0504d,1      001 - Matriz
01-gund,1,cd0030,1      001 - Matriz
01-gund,1,cd0181,1      001 - Matriz
01-gund,1,cd0182,1      001 - Matriz
01-gund,1,cd0330,1      001 - Matriz
01-gund,1,CD0999,1      001 - Matriz
01-gund,1,ce0206,1      001 - Matriz
01-gund,1,ce0419,1      001 - Matriz
01-gund,1,crm3001,1      001 - Matriz
01-gund,1,ecd1017,1      001 - Matriz
01-gund,1,ees3001,1      001 - Matriz
01-gund,1,esacr3012,1      001 - Matriz
01-gund,1,eslf003,1      001 - Matriz
01-gund,1,espd4050,1      001 - Matriz
01-gund,1,html-for.forecast,1      001 - Matriz
01-gund,1,html-rmf.recMuniFix,1      001 - Matriz
01-gund,1,spre102,1      001 - Matriz
01-gund,1,Z01UN006,1      001 - Matriz
01-gund,1,z02un007,1      001 - Matriz
01-GUSTAVO,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-GUSTAVO,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-GUSTAVO,1,bas_pais,1      001 - Matriz
01-GUSTAVO,1,bas_palavra_chave,1      001 - Matriz
01-GUSTAVO,1,BL3000,1      001 - Matriz
01-GUSTAVO,1,btb010aa,1      001 - Matriz
01-GUSTAVO,1,btb100aa,1      001 - Matriz
01-GUSTAVO,1,cc0504,1      001 - Matriz
01-GUSTAVO,1,cc0504a,1      001 - Matriz
01-GUSTAVO,1,cc0504b,1      001 - Matriz
01-GUSTAVO,1,cc0504c,1      001 - Matriz
01-GUSTAVO,1,cc0504d,1      001 - Matriz
01-GUSTAVO,1,cd0030,1      001 - Matriz
01-GUSTAVO,1,cd0181,1      001 - Matriz
01-GUSTAVO,1,cd0182,1      001 - Matriz
01-GUSTAVO,1,cd0330,1      001 - Matriz
01-GUSTAVO,1,CD0999,1      001 - Matriz
01-GUSTAVO,1,ce0206,1      001 - Matriz
01-GUSTAVO,1,ce0419,1      001 - Matriz
01-GUSTAVO,1,crm3001,1      001 - Matriz
01-GUSTAVO,1,ecd1017,1      001 - Matriz
01-GUSTAVO,1,ees3001,1      001 - Matriz
01-GUSTAVO,1,esacr3012,1      001 - Matriz
01-GUSTAVO,1,eslf003,1      001 - Matriz
01-GUSTAVO,1,espd4050,1      001 - Matriz
01-GUSTAVO,1,html-for.forecast,1      001 - Matriz
01-GUSTAVO,1,html-rmf.recMuniFix,1      001 - Matriz
01-GUSTAVO,1,spre102,1      001 - Matriz
01-GUSTAVO,1,Z01UN006,1      001 - Matriz
01-GUSTAVO,1,z02un007,1      001 - Matriz
01-HAROLDO,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-HAROLDO,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-HAROLDO,1,bas_pais,1      001 - Matriz
01-HAROLDO,1,bas_palavra_chave,1      001 - Matriz
01-HAROLDO,1,BL3000,1      001 - Matriz
01-HAROLDO,1,btb010aa,1      001 - Matriz
01-HAROLDO,1,btb100aa,1      001 - Matriz
01-HAROLDO,1,cc0504,1      001 - Matriz
01-HAROLDO,1,cc0504a,1      001 - Matriz
01-HAROLDO,1,cc0504b,1      001 - Matriz
01-HAROLDO,1,cc0504c,1      001 - Matriz
01-HAROLDO,1,cc0504d,1      001 - Matriz
01-HAROLDO,1,cd0030,1      001 - Matriz
01-HAROLDO,1,cd0181,1      001 - Matriz
01-HAROLDO,1,cd0182,1      001 - Matriz
01-HAROLDO,1,cd0330,1      001 - Matriz
01-HAROLDO,1,CD0999,1      001 - Matriz
01-HAROLDO,1,ce0206,1      001 - Matriz
01-HAROLDO,1,ce0419,1      001 - Matriz
01-HAROLDO,1,crm3001,1      001 - Matriz
01-HAROLDO,1,ecd1017,1      001 - Matriz
01-HAROLDO,1,ees3001,1      001 - Matriz
01-HAROLDO,1,esacr3012,1      001 - Matriz
01-HAROLDO,1,eslf003,1      001 - Matriz
01-HAROLDO,1,espd4050,1      001 - Matriz
01-HAROLDO,1,html-for.forecast,1      001 - Matriz
01-HAROLDO,1,html-rmf.recMuniFix,1      001 - Matriz
01-HAROLDO,1,spre102,1      001 - Matriz
01-HAROLDO,1,Z01UN006,1      001 - Matriz
01-HAROLDO,1,z02un007,1      001 - Matriz
01-harumi,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-harumi,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-harumi,1,bas_pais,1      001 - Matriz
01-harumi,1,bas_palavra_chave,1      001 - Matriz
01-harumi,1,BL3000,1      001 - Matriz
01-harumi,1,btb010aa,1      001 - Matriz
01-harumi,1,btb100aa,1      001 - Matriz
01-harumi,1,cc0504,1      001 - Matriz
01-harumi,1,cc0504a,1      001 - Matriz
01-harumi,1,cc0504b,1      001 - Matriz
01-harumi,1,cc0504c,1      001 - Matriz
01-harumi,1,cc0504d,1      001 - Matriz
01-harumi,1,cd0030,1      001 - Matriz
01-harumi,1,cd0181,1      001 - Matriz
01-harumi,1,cd0182,1      001 - Matriz
01-harumi,1,cd0330,1      001 - Matriz
01-harumi,1,CD0999,1      001 - Matriz
01-harumi,1,ce0206,1      001 - Matriz
01-harumi,1,ce0419,1      001 - Matriz
01-harumi,1,crm3001,1      001 - Matriz
01-harumi,1,ecd1017,1      001 - Matriz
01-harumi,1,ees3001,1      001 - Matriz
01-harumi,1,esacr3012,1      001 - Matriz
01-harumi,1,eslf003,1      001 - Matriz
01-harumi,1,espd4050,1      001 - Matriz
01-harumi,1,html-for.forecast,1      001 - Matriz
01-harumi,1,html-rmf.recMuniFix,1      001 - Matriz
01-harumi,1,spre102,1      001 - Matriz
01-harumi,1,Z01UN006,1      001 - Matriz
01-harumi,1,z02un007,1      001 - Matriz
01-HASHIMOTO,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-HASHIMOTO,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-HASHIMOTO,1,bas_pais,1      001 - Matriz
01-HASHIMOTO,1,bas_palavra_chave,1      001 - Matriz
01-HASHIMOTO,1,BL3000,1      001 - Matriz
01-HASHIMOTO,1,btb010aa,1      001 - Matriz
01-HASHIMOTO,1,btb100aa,1      001 - Matriz
01-HASHIMOTO,1,cc0504,1      001 - Matriz
01-HASHIMOTO,1,cc0504a,1      001 - Matriz
01-HASHIMOTO,1,cc0504b,1      001 - Matriz
01-HASHIMOTO,1,cc0504c,1      001 - Matriz
01-HASHIMOTO,1,cc0504d,1      001 - Matriz
01-HASHIMOTO,1,cd0030,1      001 - Matriz
01-HASHIMOTO,1,cd0181,1      001 - Matriz
01-HASHIMOTO,1,cd0182,1      001 - Matriz
01-HASHIMOTO,1,cd0330,1      001 - Matriz
01-HASHIMOTO,1,CD0999,1      001 - Matriz
01-HASHIMOTO,1,ce0206,1      001 - Matriz
01-HASHIMOTO,1,ce0419,1      001 - Matriz
01-HASHIMOTO,1,crm3001,1      001 - Matriz
01-HASHIMOTO,1,ecd1017,1      001 - Matriz
01-HASHIMOTO,1,ees3001,1      001 - Matriz
01-HASHIMOTO,1,esacr3012,1      001 - Matriz
01-HASHIMOTO,1,eslf003,1      001 - Matriz
01-HASHIMOTO,1,espd4050,1      001 - Matriz
01-HASHIMOTO,1,html-for.forecast,1      001 - Matriz
01-HASHIMOTO,1,html-rmf.recMuniFix,1      001 - Matriz
01-HASHIMOTO,1,spre102,1      001 - Matriz
01-HASHIMOTO,1,Z01UN006,1      001 - Matriz
01-HASHIMOTO,1,z02un007,1      001 - Matriz
01-helen,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-helen,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-helen,1,bas_pais,1      001 - Matriz
01-helen,1,bas_palavra_chave,1      001 - Matriz
01-helen,1,BL3000,1      001 - Matriz
01-helen,1,btb010aa,1      001 - Matriz
01-helen,1,btb100aa,1      001 - Matriz
01-helen,1,cc0504,1      001 - Matriz
01-helen,1,cc0504a,1      001 - Matriz
01-helen,1,cc0504b,1      001 - Matriz
01-helen,1,cc0504c,1      001 - Matriz
01-helen,1,cc0504d,1      001 - Matriz
01-helen,1,cd0030,1      001 - Matriz
01-helen,1,cd0181,1      001 - Matriz
01-helen,1,cd0182,1      001 - Matriz
01-helen,1,cd0330,1      001 - Matriz
01-helen,1,CD0999,1      001 - Matriz
01-helen,1,ce0206,1      001 - Matriz
01-helen,1,ce0419,1      001 - Matriz
01-helen,1,crm3001,1      001 - Matriz
01-helen,1,ecd1017,1      001 - Matriz
01-helen,1,ees3001,1      001 - Matriz
01-helen,1,esacr3012,1      001 - Matriz
01-helen,1,eslf003,1      001 - Matriz
01-helen,1,espd4050,1      001 - Matriz
01-helen,1,html-for.forecast,1      001 - Matriz
01-helen,1,html-rmf.recMuniFix,1      001 - Matriz
01-helen,1,spre102,1      001 - Matriz
01-helen,1,Z01UN006,1      001 - Matriz
01-helen,1,z02un007,1      001 - Matriz
01-helton,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-helton,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-helton,1,bas_pais,1      001 - Matriz
01-helton,1,bas_palavra_chave,1      001 - Matriz
01-helton,1,BL3000,1      001 - Matriz
01-helton,1,btb010aa,1      001 - Matriz
01-helton,1,btb100aa,1      001 - Matriz
01-helton,1,cc0504,1      001 - Matriz
01-helton,1,cc0504a,1      001 - Matriz
01-helton,1,cc0504b,1      001 - Matriz
01-helton,1,cc0504c,1      001 - Matriz
01-helton,1,cc0504d,1      001 - Matriz
01-helton,1,cd0030,1      001 - Matriz
01-helton,1,cd0181,1      001 - Matriz
01-helton,1,cd0182,1      001 - Matriz
01-helton,1,cd0330,1      001 - Matriz
01-helton,1,CD0999,1      001 - Matriz
01-helton,1,ce0206,1      001 - Matriz
01-helton,1,ce0419,1      001 - Matriz
01-helton,1,crm3001,1      001 - Matriz
01-helton,1,ecd1017,1      001 - Matriz
01-helton,1,ees3001,1      001 - Matriz
01-helton,1,esacr3012,1      001 - Matriz
01-helton,1,eslf003,1      001 - Matriz
01-helton,1,espd4050,1      001 - Matriz
01-helton,1,html-for.forecast,1      001 - Matriz
01-helton,1,html-rmf.recMuniFix,1      001 - Matriz
01-helton,1,spre102,1      001 - Matriz
01-helton,1,Z01UN006,1      001 - Matriz
01-helton,1,z02un007,1      001 - Matriz
01-hidalgo,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-hidalgo,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-hidalgo,1,bas_pais,1      001 - Matriz
01-hidalgo,1,bas_palavra_chave,1      001 - Matriz
01-hidalgo,1,BL3000,1      001 - Matriz
01-hidalgo,1,btb010aa,1      001 - Matriz
01-hidalgo,1,btb100aa,1      001 - Matriz
01-hidalgo,1,cc0504,1      001 - Matriz
01-hidalgo,1,cc0504a,1      001 - Matriz
01-hidalgo,1,cc0504b,1      001 - Matriz
01-hidalgo,1,cc0504c,1      001 - Matriz
01-hidalgo,1,cc0504d,1      001 - Matriz
01-hidalgo,1,cd0030,1      001 - Matriz
01-hidalgo,1,cd0181,1      001 - Matriz
01-hidalgo,1,cd0182,1      001 - Matriz
01-hidalgo,1,cd0330,1      001 - Matriz
01-hidalgo,1,CD0999,1      001 - Matriz
01-hidalgo,1,ce0206,1      001 - Matriz
01-hidalgo,1,ce0419,1      001 - Matriz
01-hidalgo,1,crm3001,1      001 - Matriz
01-hidalgo,1,ecd1017,1      001 - Matriz
01-hidalgo,1,ees3001,1      001 - Matriz
01-hidalgo,1,esacr3012,1      001 - Matriz
01-hidalgo,1,eslf003,1      001 - Matriz
01-hidalgo,1,espd4050,1      001 - Matriz
01-hidalgo,1,html-for.forecast,1      001 - Matriz
01-hidalgo,1,html-rmf.recMuniFix,1      001 - Matriz
01-hidalgo,1,spre102,1      001 - Matriz
01-hidalgo,1,Z01UN006,1      001 - Matriz
01-hidalgo,1,z02un007,1      001 - Matriz
01-hoffmann,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-hoffmann,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-hoffmann,1,bas_pais,1      001 - Matriz
01-hoffmann,1,bas_palavra_chave,1      001 - Matriz
01-hoffmann,1,BL3000,1      001 - Matriz
01-hoffmann,1,btb010aa,1      001 - Matriz
01-hoffmann,1,btb100aa,1      001 - Matriz
01-hoffmann,1,cc0504,1      001 - Matriz
01-hoffmann,1,cc0504a,1      001 - Matriz
01-hoffmann,1,cc0504b,1      001 - Matriz
01-hoffmann,1,cc0504c,1      001 - Matriz
01-hoffmann,1,cc0504d,1      001 - Matriz
01-hoffmann,1,cd0030,1      001 - Matriz
01-hoffmann,1,cd0181,1      001 - Matriz
01-hoffmann,1,cd0182,1      001 - Matriz
01-hoffmann,1,cd0330,1      001 - Matriz
01-hoffmann,1,CD0999,1      001 - Matriz
01-hoffmann,1,ce0206,1      001 - Matriz
01-hoffmann,1,ce0419,1      001 - Matriz
01-hoffmann,1,crm3001,1      001 - Matriz
01-hoffmann,1,ecd1017,1      001 - Matriz
01-hoffmann,1,ees3001,1      001 - Matriz
01-hoffmann,1,esacr3012,1      001 - Matriz
01-hoffmann,1,eslf003,1      001 - Matriz
01-hoffmann,1,espd4050,1      001 - Matriz
01-hoffmann,1,html-for.forecast,1      001 - Matriz
01-hoffmann,1,html-rmf.recMuniFix,1      001 - Matriz
01-hoffmann,1,spre102,1      001 - Matriz
01-hoffmann,1,Z01UN006,1      001 - Matriz
01-hoffmann,1,z02un007,1      001 - Matriz
